165.000 ; 13.9275 ; 99358.5 ; 1.20571 ; 339.660
166.000 ; 13.9210 ; 99346.6 ; 1.20560 ; 339.656
167.000 ; 13.9145 ; 99334.8 ; 1.20548 ; 339.652
168.000 ; 13.9080 ; 99323.0 ; 1.20536 ; 339.649
169.000 ; 13.9015 ; 99311.2 ; 1.20525 ; 339.645
170.000 ; 13.8950 ; 99299.4 ; 1.20513 ; 339.641
171.000 ; 13.8885 ; 99287.5 ; 1.20502 ; 339.637
172.000 ; 13.8820 ; 99275.7 ; 1.20490 ; 339.633
173.000 ; 13.8755 ; 99263.9 ; 1.20478 ; 339.629
174.000 ; 13.8690 ; 99252.1 ; 1.20467 ; 339.626
175.000 ; 13.8625 ; 99240.3 ; 1.20455 ; 339.622
176.000 ; 13.8560 ; 99228.5 ; 1.20444 ; 339.618
177.000 ; 13.8495 ; 99216.7 ; 1.20432 ; 339.614
178.000 ; 13.8430 ; 99204.9 ; 1.20420 ; 339.610
179.000 ; 13.8365 ; 99193.0 ; 1.20409 ; 339.606
180.000 ; 13.8300 ; 99181.2 ; 1.20397 ; 339.602
181.000 ; 13.8235 ; 99169.4 ; 1.20385 ; 339.599
182.000 ; 13.8170 ; 99157.6 ; 1.20374 ; 339.595
183.000 ; 13.8105 ; 99145.8 ; 1.20362 ; 339.591
184.000 ; 13.8040 ; 99134.0 ; 1.20351 ; 339.587
185.000 ; 13.7975 ; 99122.2 ; 1.20339 ; 339.583
186.000 ; 13.7910 ; 99110.4 ; 1.20327 ; 339.579
187.000 ; 13.7845 ; 99098.6 ; 1.20316 ; 339.576
188.000 ; 13.7780 ; 99086.8 ; 1.20304 ; 339.572
189.000 ; 13.7715 ; 99075.0 ; 1.20293 ; 339.568
190.000 ; 13.7650 ; 99063.2 ; 1.20281 ; 339.564
191.000 ; 13.7585 ; 99051.4 ; 1.20269 ; 339.560
192.000 ; 13.7520 ; 99039.6 ; 1.20258 ; 339.556
193.000 ; 13.7455 ; 99027.8 ; 1.20246 ; 339.552
194.000 ; 13.7390 ; 99016.1 ; 1.20235 ; 339.549
195.000 ; 13.7325 ; 99004.3 ; 1.20223 ; 339.545
196.000 ; 13.7260 ; 98992.5 ; 1.20212 ; 339.541
197.000 ; 13.7195 ; 98980.7 ; 1.20200 ; 339.537
198.000 ; 13.7130 ; 98968.9 ; 1.20188 ; 339.533
199.000 ; 13.7065 ; 98957.1 ; 1.20177 ; 339.529
200.000 ; 13.7000 ; 98945.3 ; 1.20165 ; 339.526
201.000 ; 13.6935 ; 98933.5 ; 1.20154 ; 339.522
